Market,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Lease Rates
Metal/Currency,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,Pald,6 Month
Priced In,USD,USD,AUD,AUD,JPY,JPY,USD,USD,AUD,AUD,JPY,JPY,USD,USD,AUD,AUD,JPY,JPY,Pald
Price Type,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,% pa
Summary,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Average,Average,Average,Average,Average,Average,
"12/01/18",1082.4,1106.49,1373.6,1404.35,120395.35,123136.55,1075.15,1100.15,1363.02,1395.42,119621.19,122479.7,1079.26,1103.5,1368.78,1399.83,120069.26,122806.82,
"13/01/18",,,,,,,,,,,,,,,,,,,
"14/01/18",,,,,,,,,,,,,,,,,,,
"15/01/18",1124.22,1148.77,1414.29,1445.64,124608.54,127375.62,1110.49,1135.4,1400.74,1431.83,123019.71,125870.44,1115.95,1140.57,1405.86,1437.25,123603.5,126394.73,
"16/01/18",1119.99,1144.99,1405.08,1436.81,124206.89,127025.19,1107.47,1132.02,1390.94,1422.14,122608,125371.22,1115.33,1140.01,1400.42,1431.8,123539.85,126322.82,
"17/01/18",1098.5,1121,1375.36,1407.13,121263.42,124063.21,1084.5,1109.5,1362.38,1393.26,119772.18,122577.56,1092.25,1116.37,1371.11,1401.79,120821.19,123539.91,
"18/01/18",1108.5,1133.5,1393.46,1425.07,123420.39,126237.9,1095.5,1119.5,1372.98,1403.41,121819.6,124533.18,1103.91,1128.78,1385.73,1417.29,122829.68,125641.45,
"19/01/18",1100.72,1125.27,1369.4,1400.29,121657.79,124435.76,1090,1115,1362.84,1394.45,121022.7,123843.05,1095.46,1120.3,1366.65,1398.08,121440.95,124247.75,
"20/01/18",,,,,,,,,,,,,,,,,,,
"21/01/18",,,,,,,,,,,,,,,,,,,
"22/01/18",1099.25,1123.7,1376.99,1408.5,121763.92,124595.86,1095.97,1118.4,1370.38,1398.17,121421.78,123907.54,1097.49,1121.44,1372.86,1403.17,121542.44,124263.81,
"23/01/18",1090.8,1115.05,1365.72,1394.89,121144.25,123770.55,1080.1,1102.7,1355.89,1384.61,119545.47,122090.94,1087.92,1112.33,1360.7,1391.62,120628.96,123383.54,
"24/01/18",1089,1114,1357.46,1388.88,119714.51,122503.1,1083.5,1107.5,1351.96,1384,119101.62,121879.39,1085.12,1109.77,1354.46,1385.72,119323.52,122091.32,
"25/01/18",1104.74,1129.74,1366.12,1397.47,120457.18,123196.48,1095.99,1120.99,1357.43,1388.57,119671.15,122434.53,1101.55,1126.27,1362.77,1393.77,120173.85,122921.62,
"26/01/18",1089.65,1114.65,1356.66,1388.23,119161.94,121937.04,1085.13,1110,1346.74,1376.32,118684.68,121267.5,1086.91,1111.67,1349.76,1380.92,118860.87,121622.04,
"27/01/18",,,,,,,,,,,,,,,,,,,
"28/01/18",,,,,,,,,,,,,,,,,,,
"29/01/18",1082.5,1107.5,1338.07,1369.31,117776,120540.3,1079.97,1103.4,1332.99,1363.06,117511.54,120027.85,1081.13,1105.32,1335.41,1365.73,117593.69,120277.76,
"30/01/18",1080,1105,1334.98,1366.05,117709.2,120456.05,1068.97,1093.52,1325.75,1356.91,116282.56,118974.98,1074.66,1099.57,1330.1,1361.29,116960.48,119713.62,
"31/01/18",1051.47,1076.02,1302.81,1333.71,114366,117060.69,1044.49,1069.49,1291.73,1322.81,113598.73,116349.82,1048.82,1073.59,1297.75,1328.8,114060.48,116801.76,
"01/02/18",1025.35,1049.9,1273.41,1304.06,111937.46,114638.58,1010,1034,1260.61,1290.89,110665.7,113336.74,1018.4,1042.81,1266.4,1297.16,111341.78,114058.27,
"02/02/18",1032.72,1057.27,1289.61,1320.6,113341.02,116077.67,1026.47,1050.4,1277.97,1309.56,112306.08,115034.14,1028.73,1053.41,1284.09,1315.19,112732.51,115475.28,
"03/02/18",,,,,,,,,,,,,,,,,,,
"04/02/18",,,,,,,,,,,,,,,,,,,
"05/02/18",1033.47,1058.5,1307.36,1339.7,113712.7,116509.1,1021.47,1046.02,1286.65,1317.74,112116.55,114842.54,1028.27,1053.18,1297.27,1329.06,113028.41,115825.88,
"06/02/18",1025.5,1050.5,1301.73,1333.8,111892.31,114683.09,998.49,1024.5,1268.41,1302.28,108495.92,111414.38,1007.64,1033.08,1280.66,1313.45,109727.85,112556.66,
"07/02/18",1004,1029,1272.87,1304.76,110068.52,112829.85,991.8,1014.1,1261.51,1290.2,108185.54,110658.59,1000.42,1024.7,1268.48,1299.64,109346.81,112043.31,
"08/02/18",978,1003,1251.12,1283.43,106905.18,109678.05,968.99,994.9,1240.07,1270.56,106123.78,108836.06,973.13,997.09,1244.31,1275.33,106505.58,109174.56,
"09/02/18",955.9,980.9,1230.09,1262.26,104234.98,106953.79,951.95,976.95,1222.02,1254.27,103572.8,106354.11,954.6,978.84,1226.75,1258.31,103947.1,106643.14,
"10/02/18",,,,,,,,,,,,,,,,,,,
"11/02/18",,,,,,,,,,,,,,,,,,,
"12/02/18",980.2,1003.5,1254.42,1282.77,106439.92,109060.38,969.2,991.9,1239.9,1269.21,105403.69,107878.59,973.45,997.24,1243.73,1274.41,105780.78,108403.71,
"13/02/18",978.9,1001.4,1244.79,1273.56,106377.06,108852.18,972,997,1236.14,1267.67,104686.4,107369.08,974.97,999.09,1239.8,1270.8,105660.98,108315.97,
"14/02/18",980.5,1005.35,1247.2,1276.63,105548.9,108189.49,976.5,1001.5,1242.41,1273.61,104815.45,107421.23,979.08,1003.65,1243.8,1275.37,105144.53,107827.2,
"15/02/18",1011.5,1035.5,1270.89,1301.21,107603.37,110187.56,992,1017,1251.42,1283.05,105856.32,108564.75,998.86,1023.28,1258.29,1289.43,106434.18,109084.36,
"16/02/18",1014.85,1039.85,1271.79,1303.97,107399.54,110134,1008.5,1033.5,1268.59,1297.37,106916.91,109428.22,1010.95,1035.73,1270.1,1301.61,107139.81,109809.93,
"17/02/18",,,,,,,,,,,,,,,,,,,
"18/02/18",,,,,,,,,,,,,,,,,,,
"19/02/18",1039.7,1063,1313.42,1342.56,110790.43,113355.05,1035.5,1059.3,1308.27,1337.66,109959.75,112540.09,1037.95,1061.75,1310.17,1340.51,110371.02,112940.8,
"20/02/18",1025.5,1050.5,1295.64,1327.56,109328.56,112035.83,1017.99,1040.7,1286.64,1316.01,108914.75,111350.93,1021.36,1045.32,1290.42,1321.15,109077.21,111687.26,
"21/02/18",1025.5,1049.6,1302.67,1334.27,110386.66,113103.18,1014.22,1038.77,1292.31,1323.74,109092.55,111773.49,1021.76,1045.9,1299.1,1330.3,109950.98,112606.79,
"22/02/18",1017.5,1042.5,1302.48,1335.34,109137.05,111901.95,1010,1032.4,1293.55,1323.76,108304.78,110693.93,1012.04,1036.46,1296.97,1328.7,108714.68,111390.4,
"23/02/18",1033.4,1056,1318.89,1350.6,110485.53,113116.86,1028.5,1053.5,1311.69,1343.75,109751.24,112461.13,1030.83,1055.04,1316.36,1347.69,110194.03,112831.1,
"24/02/18",,,,,,,,,,,,,,,,,,,
"25/02/18",,,,,,,,,,,,,,,,,,,
"26/02/18",1048.47,1073.02,1331.39,1362.74,111798.36,114437.58,1036.99,1062,1322.35,1354.32,110854.95,113433.15,1042.38,1066.5,1326.11,1357.13,111183.69,113799.58,
"27/02/18",1054,1078.5,1341.95,1373.65,112693.68,115377.93,1050.5,1073.6,1336.26,1367.82,112236.46,114927.48,1051.83,1076.46,1339.51,1371.21,112484,115161.8,
"28/02/18",1039.8,1064.24,1332.87,1365.11,111282.45,113990.75,1030.24,1055.24,1322,1354.25,110429.34,113138.77,1034.3,1058.63,1326.67,1358.39,110854.74,113525.19,
"01/03/18",1036.3,1060.5,1340.06,1371.65,110593.94,113212.02,1021.3,1043.1,1319.68,1348.37,109054.41,111444.8,1032.99,1056.97,1334.92,1366.27,110235.16,112847.15,
"02/03/18",984.05,1009.05,1268.82,1300.64,104574.99,107251.92,972.9,997.9,1253.9,1286.43,102962.01,105666.35,979.84,1003.81,1262.29,1293.5,103825.22,106410.76,
"03/03/18",,,,,,,,,,,,,,,,,,,
"04/03/18",,,,,,,,,,,,,,,,,,,
