Date,market,metal,currency,type,summary,price
11/03/19,Perth Mint Spot,Silv,JPY,Bid,Low,1681.45
12/03/19,Perth Mint Spot,Silv,JPY,Bid,Low,1688.12
13/03/19,Perth Mint Spot,Silv,JPY,Bid,Low,1701.25
14/03/19,Perth Mint Spot,Silv,JPY,Bid,Low,1692.92
15/03/19,Perth Mint Spot,Silv,JPY,Bid,Low,1680.93
18/03/19,Perth Mint Spot,Silv,JPY,Bid,Low,1686.33
19/03/19,Perth Mint Spot,Silv,JPY,Bid,Low,1690.7
20/03/19,Perth Mint Spot,Silv,JPY,Bid,Low,1691.4
21/03/19,Perth Mint Spot,Silv,JPY,Bid,Low,1700.2
22/03/19,Perth Mint Spot,Silv,JPY,Bid,Low,1696.64
25/03/19,Perth Mint Spot,Silv,JPY,Bid,Low,1677.29
26/03/19,Perth Mint Spot,Silv,JPY,Bid,Low,1687.83
27/03/19,Perth Mint Spot,Silv,JPY,Bid,Low,1687.26
28/03/19,Perth Mint Spot,Silv,JPY,Bid,Low,1663.76
29/03/19,Perth Mint Spot,Silv,JPY,Bid,Low,1643.88
01/04/19,Perth Mint Spot,Silv,JPY,Bid,Low,1658.64
02/04/19,Perth Mint Spot,Silv,JPY,Bid,Low,1658.67
03/04/19,Perth Mint Spot,Silv,JPY,Bid,Low,1668.39
04/04/19,Perth Mint Spot,Silv,JPY,Bid,Low,1666.24
05/04/19,Perth Mint Spot,Silv,JPY,Bid,Low,1671.55
08/04/19,Perth Mint Spot,Silv,JPY,Bid,Low,1671.51
